course,file,ext,w,h,ratio,verdict,note
COSC3430_-_University_of_Houston,35_15-NPcomplete-1.ppt,.ppt,960,720,1.3333,slide,
COSC3430_-_University_of_Houston,36_AlgAnalysis-theory-3-sort.ppt,.ppt,960,720,1.3333,slide,
COSC3430_-_University_of_Houston,3_02-2-lists-doublylinked-C.ppt,.ppt,960,720,1.3333,slide,
COSC3430_-_University_of_Houston,4_03-recursion-factorialFibonacciLists-C.ppt,.ppt,960,720,1.3333,slide,
COSC3430_-_University_of_Houston,5_04-LAPACK-Stanford.pdf,.pdf,792,612,1.2941,slide,
COSC3430_-_University_of_Houston,6_04-LinAlgTutorial.pdf,.pdf,363,273,1.3297,slide,
COSC3430_-_University_of_Houston,7_05-AlgAnalysis-0-Malik.ppt,.ppt,960,720,1.3333,slide,
COSC3430_-_University_of_Houston,8_06-search-array-0-linearBinary.ppt,.ppt,960,720,1.3333,slide,
COSC3430_-_University_of_Houston,9_06-search-array-1-LinearBinary.ppt,.ppt,960,720,1.3333,slide,
CP274_-_Colorado_College,10_Ch4slides.pdf,.pdf,792,612,1.2941,slide,
CP274_-_Colorado_College,11_Ch5slide.pdf,.pdf,792,612,1.2941,slide,
CP274_-_Colorado_College,12_Ch6slide.pdf,.pdf,792,612,1.2941,slide,
CP274_-_Colorado_College,13_Ch6slides.pdf,.pdf,792,612,1.2941,slide,
CP274_-_Colorado_College,14_Ch7slide.pdf,.pdf,792,612,1.2941,slide,
CP274_-_Colorado_College,15_Ch8slide.pdf,.pdf,792,612,1.2941,slide,
CP274_-_Colorado_College,16_Ch8slides.pdf,.pdf,792,612,1.2941,slide,
CP274_-_Colorado_College,17_Ch9slide.pdf,.pdf,792,612,1.2941,slide,
CP274_-_Colorado_College,18_Ch9slides.pdf,.pdf,792,612,1.2941,slide,
CP274_-_Colorado_College,19_Ch10slide.pdf,.pdf,792,612,1.2941,slide,
CP274_-_Colorado_College,1_Ch1slide.pdf,.pdf,792,612,1.2941,slide,
CP274_-_Colorado_College,20_Ch10slides.pdf,.pdf,792,612,1.2941,slide,
CP274_-_Colorado_College,21_Ch11slide.pdf,.pdf,792,612,1.2941,slide,
CP274_-_Colorado_College,22_Ch11slides.pdf,.pdf,792,612,1.2941,slide,
CP274_-_Colorado_College,23_Ch12slide.pdf,.pdf,792,612,1.2941,slide,
CP274_-_Colorado_College,24_Ch13slide.pdf,.pdf,792,612,1.2941,slide,
CP274_-_Colorado_College,25_Ch13slides.pdf,.pdf,792,612,1.2941,slide,
CP274_-_Colorado_College,26_Ch14slide.pdf,.pdf,792,612,1.2941,slide,
CP274_-_Colorado_College,27_Ch14slides.pdf,.pdf,792,612,1.2941,slide,
CP274_-_Colorado_College,28_Ch15slide.pdf,.pdf,792,612,1.2941,slide,
CP274_-_Colorado_College,29_Ch15slides.pdf,.pdf,792,612,1.2941,slide,
CP274_-_Colorado_College,2_Ch1slides.pdf,.pdf,792,612,1.2941,slide,
CP274_-_Colorado_College,30_Ch16slide.pdf,.pdf,792,612,1.2941,slide,
CP274_-_Colorado_College,31_Ch16slides.pdf,.pdf,792,612,1.2941,slide,
CP274_-_Colorado_College,32_Ch17slide.pdf,.pdf,792,612,1.2941,slide,
CP274_-_Colorado_College,33_Ch17slides.pdf,.pdf,792,612,1.2941,slide,
CP274_-_Colorado_College,34_Ch18slide.pdf,.pdf,792,612,1.2941,slide,
CP274_-_Colorado_College,35_Ch19slide.pdf,.pdf,792,612,1.2941,slide,
CP274_-_Colorado_College,36_Ch20slide.pdf,.pdf,792,612,1.2941,slide,
CP274_-_Colorado_College,37_Ap1slide.pdf,.pdf,792,612,1.2941,slide,
CP274_-_Colorado_College,38_Ap2slide.pdf,.pdf,612,792,0.7727,document,
CP274_-_Colorado_College,39_Ap3slide.pdf,.pdf,792,612,1.2941,slide,
CP274_-_Colorado_College,3_Ch1slidesb.ppt,.ppt,372,283,1.3145,slide,
CP274_-_Colorado_College,4_Ch2slide.pdf,.pdf,792,612,1.2941,slide,
CP274_-_Colorado_College,5_Ch2slides.pdf,.pdf,792,612,1.2941,slide,
CP274_-_Colorado_College,6_Ch2slidesb.ppt,.ppt,372,283,1.3145,slide,
CP274_-_Colorado_College,7_Ch3slide.pdf,.pdf,792,612,1.2941,slide,
CP274_-_Colorado_College,8_Ch3slides.pdf,.pdf,792,612,1.2941,slide,
CP274_-_Colorado_College,9_Ch4slide.pdf,.pdf,792,612,1.2941,slide,
CPS108_-_Duke_University,10_slides5.ppt,.ppt,960,720,1.3333,slide,
CPS108_-_Duke_University,11_slides6.pdf,.pdf,720,540,1.3333,slide,
CPS108_-_Duke_University,12_slides6.ppt,.ppt,960,720,1.3333,slide,
CPS108_-_Duke_University,13_slides7.pdf,.pdf,720,540,1.3333,slide,
CPS108_-_Duke_University,14_slides7.ppt,.ppt,960,720,1.3333,slide,
CPS108_-_Duke_University,15_slides8.pdf,.pdf,720,540,1.3333,slide,
CPS108_-_Duke_University,16_slides8.ppt,.ppt,960,720,1.3333,slide,
CPS108_-_Duke_University,17_slides9.pdf,.pdf,720,540,1.3333,slide,
CPS108_-_Duke_University,18_slides9.ppt,.ppt,960,720,1.3333,slide,
CPS108_-_Duke_University,19_slides10.pdf,.pdf,720,540,1.3333,slide,
CPS108_-_Duke_University,1_slides1.pdf,.pdf,720,540,1.3333,slide,
CPS108_-_Duke_University,20_slides10.ppt,.ppt,960,720,1.3333,slide,
CPS108_-_Duke_University,21_slides11.pdf,.pdf,720,540,1.3333,slide,
CPS108_-_Duke_University,22_slides11.ppt,.ppt,960,720,1.3333,slide,
CPS108_-_Duke_University,23_slides12.pdf,.pdf,720,540,1.3333,slide,
CPS108_-_Duke_University,24_slides12.ppt,.ppt,960,720,1.3333,slide,
CPS108_-_Duke_University,25_slides13.pdf,.pdf,720,540,1.3333,slide,
CPS108_-_Duke_University,26_slides13.ppt,.ppt,960,720,1.3333,slide,
CPS108_-_Duke_University,27_slides14.pdf,.pdf,720,540,1.3333,slide,
CPS108_-_Duke_University,28_slides14.ppt,.ppt,960,720,1.3333,slide,
CPS108_-_Duke_University,2_slides1.ppt,.ppt,960,720,1.3333,slide,
CPS108_-_Duke_University,3_slides2.pdf,.pdf,720,540,1.3333,slide,
CPS108_-_Duke_University,4_slides2.ppt,.ppt,960,720,1.3333,slide,
CPS108_-_Duke_University,5_slides3.pdf,.pdf,720,540,1.3333,slide,
CPS108_-_Duke_University,6_slides3.ppt,.ppt,960,720,1.3333,slide,
CPS108_-_Duke_University,7_slides4.pdf,.pdf,720,540,1.3333,slide,
CPS108_-_Duke_University,8_slides4.ppt,.ppt,960,720,1.3333,slide,
CPS108_-_Duke_University,9_slides5.pdf,.pdf,720,540,1.3333,slide,
CPS181_-_Central_Michigan_University,10_06_GenDiscr_LR_2-2-2015-ann.pdf,.pdf,792,612,1.2941,slide,
CPS181_-_Central_Michigan_University,11_06_GenDiscr_LR_2-2-2015.pdf,.pdf,792,612,1.2941,slide,
CPS181_-_Central_Michigan_University,12_07_GenDiscr2_2-4-2015-ann.pdf,.pdf,792,612,1.2941,slide,
CPS181_-_Central_Michigan_University,13_07_GenDiscr2_2-4-2015.pdf,.pdf,792,612,1.2941,slide,
CPS181_-_Central_Michigan_University,14_08_Theory_2-9-2015.pdf,.pdf,720,540,1.3333,slide,
CPS181_-_Central_Michigan_University,15_09_Theory2_2-11-2015.pdf,.pdf,720,540,1.3333,slide,
CPS181_-_Central_Michigan_University,16_10_Theory3_2-16-2015.pdf,.pdf,720,540,1.3333,slide,
CPS181_-_Central_Michigan_University,17_11_GrMod1_2-18-2015-ann.pdf,.pdf,792,612,1.2941,slide,
CPS181_-_Central_Michigan_University,18_11_GrMod1_2-18-2015.pdf,.pdf,792,612,1.2941,slide,
CPS181_-_Central_Michigan_University,19_12_GrMod1_2-23-2015-ann.pdf,.pdf,792,612,1.2941,slide,
CPS181_-_Central_Michigan_University,1_01_DTreesAndOverfitting-1-12-2015.pdf,.pdf,612,792,0.7727,document,
CPS181_-_Central_Michigan_University,20_13_GrMod3_2-25-2015-ann.pdf,.pdf,792,612,1.2941,slide,
CPS181_-_Central_Michigan_University,21_13_GrMod3_2-25-2015.pdf,.pdf,792,612,1.2941,slide,
CPS181_-_Central_Michigan_University,22_14_GrMod4_3-4-2015-ann.pdf,.pdf,792,612,1.2941,slide,
CPS181_-_Central_Michigan_University,23_14_GrMod4_3-4-2015.pdf,.pdf,792,612,1.2941,slide,
CPS181_-_Central_Michigan_University,24_15_boosting_3-16-2015.pdf,.pdf,720,540,1.3333,slide,
CPS181_-_Central_Michigan_University,25_16_boosting-percepton-margins_03-18-2015.pdf,.pdf,720,540,1.3333,slide,
CPS181_-_Central_Michigan_University,26_16_boosting-percepton-margins_03-18-2015.pptx,.pptx,960,720,1.3333,slide,
CPS181_-_Central_Michigan_University,27_17_margins-kernels_03-23-2015.pdf,.pdf,720,540,1.3333,slide,
CPS181_-_Central_Michigan_University,28_18_svm-ssl_03-25-2015.pdf,.pdf,720,540,1.3333,slide,
CPS181_-_Central_Michigan_University,29_19_ssl_03-30-2015.pdf,.pdf,720,540,1.3333,slide,
CPS181_-_Central_Michigan_University,2_02_Overfitting_ProbReview-1-14-2015.pdf,.pdf,792,612,1.2941,slide,
CPS181_-_Central_Michigan_University,30_20_al_4-1-2015.pdf,.pdf,720,540,1.3333,slide,
CPS181_-_Central_Michigan_University,31_21_clustering_4-6-2015.pdf,.pdf,720,540,1.3333,slide,
CPS181_-_Central_Michigan_University,32_22_pca-04-09-2015.pdf,.pdf,720,540,1.3333,slide,
CPS181_-_Central_Michigan_University,33_23_nell_4-13-2015.pdf,.pdf,792,612,1.2941,slide,
CPS181_-_Central_Michigan_University,34_24_nn_4-15-2015.pdf,.pdf,792,612,1.2941,slide,
CPS181_-_Central_Michigan_University,35_25_rl_4-20-2015.pdf,.pdf,720,540,1.3333,slide,
CPS181_-_Central_Michigan_University,36_26_deep_4-22-2015.pdf,.pdf,792,612,1.2941,slide,
CPS181_-_Central_Michigan_University,37_26_privacy_4-22-2015.pdf,.pdf,720,540,1.3333,slide,
CPS181_-_Central_Michigan_University,38_cluster-chapter.pdf,.pdf,612,792,0.7727,document,
CPS181_-_Central_Michigan_University,3_02_Overfitting_ProbReview-1-14-2015_ann.pdf,.pdf,792,612,1.2941,slide,
CPS181_-_Central_Michigan_University,4_03_MLE_MAP_NBayes-1-21-2015.pdf,.pdf,792,612,1.2941,slide,
CPS181_-_Central_Michigan_University,5_03_MLE_MAP_NBayes-1-21-2015_ann.pdf,.pdf,792,612,1.2941,slide,
CPS181_-_Central_Michigan_University,6_04_NBayes-1-26-2015-ann.pdf,.pdf,792,612,1.2941,slide,
CPS181_-_Central_Michigan_University,7_04_NBayes-1-26-2015.pptx.pdf,.pdf,792,612,1.2941,slide,
CPS181_-_Central_Michigan_University,8_05_GNB_1-28-2015-ann.pdf,.pdf,792,612,1.2941,slide,
CPS181_-_Central_Michigan_University,9_05_GNB_1-28-2015.pdf,.pdf,792,612,1.2941,slide,
CPSC102_-_Clemson_University,10_18more-cpp_Part3.pptx,.pptx,960,720,1.3333,slide,
CPSC102_-_Clemson_University,11_3Pointers_Review.pptx,.pptx,960,720,1.3333,slide,
CPSC102_-_Clemson_University,12_19more-cpp_Part4.pptx,.pptx,960,720,1.3333,slide,
CPSC102_-_Clemson_University,13_4function_ptrs.pptx,.pptx,960,720,1.3333,slide,
CPSC102_-_Clemson_University,14_20more-cpp_Part5.pptx,.pptx,960,720,1.3333,slide,
CPSC102_-_Clemson_University,15_5Structs_Review.pptx,.pptx,960,720,1.3333,slide,
CPSC102_-_Clemson_University,16_21more-cpp_Part6.pptx,.pptx,960,720,1.3333,slide,
CPSC102_-_Clemson_University,17_6linked-list.pptx,.pptx,960,720,1.3333,slide,
CPSC102_-_Clemson_University,18_12cpp_arrays.pptx,.pptx,960,720,1.3333,slide,
CPSC102_-_Clemson_University,19_13cpp_vectors.pptx,.pptx,960,720,1.3333,slide,
CPSC102_-_Clemson_University,1_16more-cpp_Part1.pptx,.pptx,960,720,1.3333,slide,
CPSC102_-_Clemson_University,20_14cpp_pointers.pptx,.pptx,960,720,1.3333,slide,
CPSC102_-_Clemson_University,21_15cpp_strings.pptx,.pptx,960,720,1.3333,slide,
CPSC102_-_Clemson_University,22_22polymorphism.pptx,.pptx,960,720,1.3333,slide,
CPSC102_-_Clemson_University,2_1Fundamentals_Review.pptx,.pptx,960,720,1.3333,slide,
CPSC102_-_Clemson_University,3_7Intro_to_C_Part_1.pptx,.pptx,1280,720,1.7778,slide,
CPSC102_-_Clemson_University,4_9C_Classes_Part_1.pptx,.pptx,1280,720,1.7778,slide,
CPSC102_-_Clemson_University,5_10C_Classes_Part_2.pptx,.pptx,1280,720,1.7778,slide,
CPSC102_-_Clemson_University,6_17more-cpp_Part2.pptx,.pptx,960,720,1.3333,slide,
CPSC102_-_Clemson_University,7_2CReview-loops_cond_functions.pptx,.pptx,1280,720,1.7778,slide,
CPSC102_-_Clemson_University,8_8Intro_to_C_Part_2.pptx,.pptx,1280,720,1.7778,slide,
CPSC102_-_Clemson_University,9_11C_Classes_Part_3.pptx,.pptx,1280,720,1.7778,slide,
CPSC115_-_Trinity_College,10_Ch10.ppt,.ppt,960,720,1.3333,slide,
CPSC115_-_Trinity_College,11_Ch0.ppt,.ppt,960,720,1.3333,slide,
CPSC115_-_Trinity_College,1_Ch1.ppt,.ppt,960,720,1.3333,slide,
CPSC115_-_Trinity_College,2_Ch2.ppt,.ppt,960,720,1.3333,slide,
CPSC115_-_Trinity_College,3_Ch3.ppt,.ppt,960,720,1.3333,slide,
CPSC115_-_Trinity_College,4_Ch4.ppt,.ppt,960,720,1.3333,slide,
CPSC115_-_Trinity_College,5_Ch5.ppt,.ppt,960,720,1.3333,slide,
CPSC115_-_Trinity_College,6_Ch6.ppt,.ppt,960,720,1.3333,slide,
CPSC115_-_Trinity_College,7_Ch7.ppt,.ppt,960,720,1.3333,slide,
CPSC115_-_Trinity_College,8_Ch8.ppt,.ppt,960,720,1.3333,slide,
CPSC115_-_Trinity_College,9_Ch9.ppt,.ppt,960,720,1.3333,slide,
CPSC219_-_University_of_Calgary,10_packages.ppt,.ppt,960,720,1.3333,slide,
CPSC219_-_University_of_Calgary,11_problem_solving.ppt,.ppt,960,720,1.3333,slide,
CPSC219_-_University_of_Calgary,12_recursion.ppt,.ppt,960,720,1.3333,slide,
CPSC219_-_University_of_Calgary,13_reuse_hiearchies.ppt,.ppt,960,720,1.3333,slide,
CPSC219_-_University_of_Calgary,1_course_introduction.ppt,.ppt,960,720,1.3333,slide,
CPSC219_-_University_of_Calgary,2_design_patterns.ppt,.ppt,960,720,1.3333,slide,
CPSC219_-_University_of_Calgary,3_exceptions.ppt,.ppt,960,720,1.3333,slide,
CPSC219_-_University_of_Calgary,4_fileIO.ppt,.ppt,960,720,1.3333,slide,
CPSC219_-_University_of_Calgary,5_gui.ppt,.ppt,960,720,1.3333,slide,
CPSC219_-_University_of_Calgary,6_intro_OO.ppt,.ppt,960,720,1.3333,slide,
CPSC219_-_University_of_Calgary,7_java_advanced.ppt,.ppt,960,720,1.3333,slide,
CPSC219_-_University_of_Calgary,8_java_introduction.ppt,.ppt,960,720,1.3333,slide,
CPSC219_-_University_of_Calgary,9_lists.ppt,.ppt,960,720,1.3333,slide,
CPSC353_-_Chapman_University,1_Chapter1.ppt,.ppt,960,720,1.3333,slide,
CPSC353_-_Chapman_University,2_Chapter2.ppt,.ppt,960,720,1.3333,slide,
CPSC353_-_Chapman_University,3_Chapter3.ppt,.ppt,960,720,1.3333,slide,
CPSC353_-_Chapman_University,4_Chapter4.ppt,.ppt,960,720,1.3333,slide,
CPSC353_-_Chapman_University,5_Chapter5.ppt,.ppt,960,720,1.3333,slide,
CPSC353_-_Chapman_University,6_Chapter6.ppt,.ppt,960,720,1.3333,slide,
CPSC353_-_Chapman_University,7_Chapter7.ppt,.ppt,960,720,1.3333,slide,
CPSC353_-_Chapman_University,8_Chapter8.ppt,.ppt,960,720,1.3333,slide,
CPSC353_-_Chapman_University,9_Chapter9.ppt,.ppt,960,720,1.3333,slide,
CPTS317_-_Washington_State_University,10_Course.pptx,.pptx,960,720,1.3333,slide,
CPTS317_-_Washington_State_University,11_Finals-review.pdf,.pdf,720,540,1.3333,slide,
CPTS317_-_Washington_State_University,12_Finals-review.pptx,.pptx,960,720,1.3333,slide,
CPTS317_-_Washington_State_University,13_FiniteAutomata_anim.pdf,.pdf,792,612,1.2941,slide,
CPTS317_-_Washington_State_University,14_FiniteAutomata_anim.pptx,.pptx,960,720,1.3333,slide,
CPTS317_-_Washington_State_University,15_IntroToAutomataTheory.pdf,.pdf,720,540,1.3333,slide,
CPTS317_-_Washington_State_University,16_IntroToAutomataTheory.pptx,.pptx,960,720,1.3333,slide,
CPTS317_-_Washington_State_University,17_MidtermI-review.pdf,.pdf,720,540,1.3333,slide,
CPTS317_-_Washington_State_University,18_MidtermI-review.pptx,.pptx,960,720,1.3333,slide,
CPTS317_-_Washington_State_University,19_MidtermII-review.pdf,.pdf,720,540,1.3333,slide,
CPTS317_-_Washington_State_University,1_CFG_inclass_exercises.pdf,.pdf,612,792,0.7727,document,
CPTS317_-_Washington_State_University,20_MidtermII-review.pptx,.pptx,960,720,1.3333,slide,
CPTS317_-_Washington_State_University,21_PDA.pdf,.pdf,792,612,1.2941,slide,
CPTS317_-_Washington_State_University,22_PDA.pptx,.pptx,960,720,1.3333,slide,
CPTS317_-_Washington_State_University,23_PumpingLemma_inclassExercises.pdf,.pdf,612,792,0.7727,document,
CPTS317_-_Washington_State_University,24_RegularExpressions.pdf,.pdf,792,612,1.2941,slide,
CPTS317_-_Washington_State_University,25_RegularExpressions.pptx,.pptx,960,720,1.3333,slide,
CPTS317_-_Washington_State_University,26_RegularLanguageProperties.pdf,.pdf,792,612,1.2941,slide,
CPTS317_-_Washington_State_University,27_RegularLanguageProperties.pptx,.pptx,960,720,1.3333,slide,
CPTS317_-_Washington_State_University,28_SimplifyingCFGs_examples.pdf,.pdf,612,792,0.7727,document,
CPTS317_-_Washington_State_University,29_Substitution_Example.pdf,.pdf,606,773,0.784,document,
CPTS317_-_Washington_State_University,2_CFLProperties.pdf,.pdf,720,540,1.3333,slide,
CPTS317_-_Washington_State_University,30_TuringMachines.pdf,.pdf,792,612,1.2941,slide,
CPTS317_-_Washington_State_University,31_TuringMachines.pptx,.pptx,960,720,1.3333,slide,
CPTS317_-_Washington_State_University,32_Undecidability.pdf,.pdf,792,612,1.2941,slide,
CPTS317_-_Washington_State_University,33_Undecidability.pptx,.pptx,960,720,1.3333,slide,
CPTS317_-_Washington_State_University,3_CFLProperties.pptx,.pptx,960,720,1.3333,slide,
CPTS317_-_Washington_State_University,4_CFL_pumping_lemma_ex1.pdf,.pdf,606,769,0.788,document,
CPTS317_-_Washington_State_University,5_CFL_pumping_lemma_ex3.pdf,.pdf,606,770,0.787,document,
CPTS317_-_Washington_State_University,6_CFL_pumping_lemma_ex4.pdf,.pdf,607,763,0.7955,document,
CPTS317_-_Washington_State_University,7_ContextFreeGrammars.pdf,.pdf,792,612,1.2941,slide,
CPTS317_-_Washington_State_University,8_ContextFreeGrammars.pptx,.pptx,960,720,1.3333,slide,
CPTS317_-_Washington_State_University,9_Course.pdf,.pdf,720,540,1.3333,slide,
CS0441_-_University_of_Pittsburgh,10_Recitation-8.pdf,.pdf,720,540,1.3333,slide,
CS0441_-_University_of_Pittsburgh,11_Recitation-9.pdf,.pdf,720,540,1.3333,slide,
CS0441_-_University_of_Pittsburgh,1_Recitation-1.pdf,.pdf,720,540,1.3333,slide,
CS0441_-_University_of_Pittsburgh,2_Recitation-10.pdf,.pdf,720,540,1.3333,slide,
CS0441_-_University_of_Pittsburgh,3_Recitation-11.pdf,.pdf,960,540,1.7778,slide,
CS0441_-_University_of_Pittsburgh,4_Recitation-2.pdf,.pdf,720,540,1.3333,slide,
CS0441_-_University_of_Pittsburgh,5_Recitation-3.pdf,.pdf,720,540,1.3333,slide,
CS0441_-_University_of_Pittsburgh,6_Recitation-4.pdf,.pdf,720,540,1.3333,slide,
CS0441_-_University_of_Pittsburgh,7_Recitation-5.pdf,.pdf,720,540,1.3333,slide,
CS0441_-_University_of_Pittsburgh,8_Recitation-6.pdf,.pdf,720,540,1.3333,slide,
CS0441_-_University_of_Pittsburgh,9_Recitation-7.pdf,.pdf,720,540,1.3333,slide,
CS083_-_Drake_University,10_cs167_lecture10.pdf,.pdf,720,540,1.3333,slide,
CS083_-_Drake_University,11_cs167_lecture11.pdf,.pdf,720,540,1.3333,slide,
CS083_-_Drake_University,12_cs167_lecture12.pdf,.pdf,720,540,1.3333,slide,
CS083_-_Drake_University,13_cs167_lecture13.pdf,.pdf,720,540,1.3333,slide,
CS083_-_Drake_University,14_cs167_lecture14.pdf,.pdf,720,540,1.3333,slide,
CS083_-_Drake_University,15_cs167_lecture15.pdf,.pdf,720,540,1.3333,slide,
CS083_-_Drake_University,16_cs167_lecture16.pdf,.pdf,720,540,1.3333,slide,
CS083_-_Drake_University,17_cs167_lecture17.pdf,.pdf,720,540,1.3333,slide,
CS083_-_Drake_University,18_cs167_lecture18.pdf,.pdf,720,540,1.3333,slide,
CS083_-_Drake_University,19_cs167_lecture19.pdf,.pdf,720,540,1.3333,slide,
CS083_-_Drake_University,1_cs167_lecture1.pdf,.pdf,720,540,1.3333,slide,
CS083_-_Drake_University,20_cs167_lecture20.pdf,.pdf,720,540,1.3333,slide,
CS083_-_Drake_University,21_cs167_lecture21.pdf,.pdf,720,540,1.3333,slide,
CS083_-_Drake_University,22_cs167_lecture22.pdf,.pdf,720,540,1.3333,slide,
CS083_-_Drake_University,23_cs167_lecture23.pdf,.pdf,720,540,1.3333,slide,
CS083_-_Drake_University,24_cs167_lecture23.pptx,.pptx,960,720,1.3333,slide,
CS083_-_Drake_University,25_cs167_lecture24.pdf,.pdf,720,540,1.3333,slide,
CS083_-_Drake_University,26_cs167_lecture25.pdf,.pdf,720,540,1.3333,slide,
CS083_-_Drake_University,2_cs167_lecture2.pdf,.pdf,720,540,1.3333,slide,
CS083_-_Drake_University,3_cs167_lecture3.pdf,.pdf,720,540,1.3333,slide,
CS083_-_Drake_University,4_cs167_lecture4.pdf,.pdf,720,540,1.3333,slide,
CS083_-_Drake_University,5_cs167_lecture5.pdf,.pdf,720,540,1.3333,slide,
CS083_-_Drake_University,6_cs167_lecture6.pdf,.pdf,720,540,1.3333,slide,
CS083_-_Drake_University,7_cs167_lecture7.pdf,.pdf,720,540,1.3333,slide,
CS083_-_Drake_University,8_cs167_lecture8.pdf,.pdf,720,540,1.3333,slide,
CS083_-_Drake_University,9_cs167_lecture9.pdf,.pdf,720,540,1.3333,slide,
CS1003_-_Memorial_University_of_Newfoundland,1_Unit_1_V1.0.pdf,.pdf,720,540,1.3333,slide,
CS1003_-_Memorial_University_of_Newfoundland,2_Unit_2_V1.0.pdf,.pdf,720,540,1.3333,slide,
CS1003_-_Memorial_University_of_Newfoundland,3_Unit_3_V1.0.pdf,.pdf,720,540,1.3333,slide,
CS1003_-_Memorial_University_of_Newfoundland,4_Unit_4_V1.0.pdf,.pdf,720,540,1.3333,slide,
CS1003_-_Memorial_University_of_Newfoundland,5_Unit_5_V1.0.pdf,.pdf,720,540,1.3333,slide,
CS1003_-_Memorial_University_of_Newfoundland,6_Unit_6_V1.0.pdf,.pdf,720,540,1.3333,slide,
CS1003_-_Memorial_University_of_Newfoundland,7_Tutorials_V1.0.pdf,.pdf,720,540,1.3333,slide,
CS1004_-_Worcester_Polytechnic_Institute,10_Week3_HeinemanFollowup.pdf,.pdf,605,756,0.8003,document,
CS1004_-_Worcester_Polytechnic_Institute,11_Week3_HeinemanFollowup.pptx,.pptx,806,1008,0.7996,document,
CS1004_-_Worcester_Polytechnic_Institute,12_Week3_StringsListsFiles.pdf,.pdf,605,756,0.8003,document,
CS1004_-_Worcester_Polytechnic_Institute,13_Week3_StringsListsFiles.pptx,.pptx,806,1008,0.7996,document,
CS1004_-_Worcester_Polytechnic_Institute,14_Week4_DecisionStructuresAndLoops.pdf,.pdf,605,756,0.8003,document,
CS1004_-_Worcester_Polytechnic_Institute,15_Week4_DecisionStructuresAndLoops.pptx,.pptx,806,1008,0.7996,document,
CS1004_-_Worcester_Polytechnic_Institute,16_Week4_MonteCarloSimulations.pdf,.pdf,605,756,0.8003,document,
CS1004_-_Worcester_Polytechnic_Institute,17_Week4_MonteCarloSimulations.pptx,.pptx,806,1008,0.7996,document,
CS1004_-_Worcester_Polytechnic_Institute,18_Week4_MoreAboutFunctions.pdf,.pdf,605,756,0.8003,document,
CS1004_-_Worcester_Polytechnic_Institute,19_Week4_MoreAboutFunctions.pptx,.pptx,806,1008,0.7996,document,
CS1004_-_Worcester_Polytechnic_Institute,1_Week1_ElementsOfAPythonProgram.pdf,.pdf,605,756,0.8003,document,
CS1004_-_Worcester_Polytechnic_Institute,20_Week4_NoteOnHomework4.pdf,.pdf,605,756,0.8003,document,
CS1004_-_Worcester_Polytechnic_Institute,21_Week4_NoteOnHomework4.pptx,.pptx,806,1008,0.7996,document,
CS1004_-_Worcester_Polytechnic_Institute,22_Week5_DebuggersAndDebugging.pdf,.pdf,605,756,0.8003,document,
CS1004_-_Worcester_Polytechnic_Institute,23_Week5_DebuggersAndDebugging.pptx,.pptx,806,1008,0.7996,document,
CS1004_-_Worcester_Polytechnic_Institute,24_Week5_Dictionaries.pdf,.pdf,605,756,0.8003,document,
CS1004_-_Worcester_Polytechnic_Institute,25_Week5_Dictionaries.pptx,.pptx,806,1008,0.7996,document,
CS1004_-_Worcester_Polytechnic_Institute,26_Week5_NotesOnHomwork5.pdf,.pdf,605,756,0.8003,document,
CS1004_-_Worcester_Polytechnic_Institute,27_Week5_NotesOnHomwork5.pptx,.pptx,806,1008,0.7996,document,
CS1004_-_Worcester_Polytechnic_Institute,28_Week6_CSV_files.pdf,.pdf,605,756,0.8003,document,
CS1004_-_Worcester_Polytechnic_Institute,29_Week6_CSV_files.pptx,.pptx,806,1008,0.7996,document,
CS1004_-_Worcester_Polytechnic_Institute,2_Week1_ElementsOfAPythonProgram.pptx,.pptx,806,1008,0.7996,document,
CS1004_-_Worcester_Polytechnic_Institute,30_Week6_NoteOnProgramDesign.pdf,.pdf,605,756,0.8003,document,
CS1004_-_Worcester_Polytechnic_Institute,31_Week6_NoteOnProgramDesign.pptx,.pptx,806,1008,0.7996,document,
CS1004_-_Worcester_Polytechnic_Institute,32_Week6_NotesOnHW6.pdf,.pdf,605,756,0.8003,document,
CS1004_-_Worcester_Polytechnic_Institute,33_Week6_NotesOnHW6.pptx,.pptx,806,1008,0.7996,document,
CS1004_-_Worcester_Polytechnic_Institute,34_Week6_ObjectsAgain.pdf,.pdf,605,756,0.8003,document,
CS1004_-_Worcester_Polytechnic_Institute,35_Week6_ObjectsAgain.pptx,.pptx,806,1008,0.7996,document,
CS1004_-_Worcester_Polytechnic_Institute,36_Week7_ConsolidationAndReview.pdf,.pdf,605,756,0.8003,document,
CS1004_-_Worcester_Polytechnic_Institute,37_Week7_ConsolidationAndReview.pptx,.pptx,806,1008,0.7996,document,
CS1004_-_Worcester_Polytechnic_Institute,38_Week0_FirstPythonProgram.pdf,.pdf,605,756,0.8003,document,
CS1004_-_Worcester_Polytechnic_Institute,39_Week0_FirstPythonProgram.pptx,.pptx,806,1008,0.7996,document,
CS1004_-_Worcester_Polytechnic_Institute,3_Week1_MoreElementsOfAPythonProgram.pdf,.pdf,605,756,0.8003,document,
CS1004_-_Worcester_Polytechnic_Institute,40_Week0_Introduction.pdf,.pdf,605,756,0.8003,document,
CS1004_-_Worcester_Polytechnic_Institute,41_Week0_Introduction.pptx,.pptx,806,1008,0.7996,document,
